session_id,x,sequence_codes
3096,7,72A6855
3097,5,79617
3098,5,A17BA
3099,3,B00
3100,4,2177
3101,9,81632B078
3102,6,617838
3103,8,718B46A8
3104,6,869478
3105,6,190549
3106,2,22
3107,6,8B397B
3108,9,20B865A9A
3109,6,1AB271
3110,3,808
3111,4,1791
3112,7,3941501
3113,10,9B34260511
3114,3,6AA
3115,6,9B8636
3116,9,2613B7083
3117,3,808
3118,6,320560
3119,4,48B8
3120,9,1B79320A9
3121,6,5A0121
3122,8,B63A482A
3123,5,20484
3124,5,968BB
3125,10,2A3641B954
3126,4,0B8B
3127,9,2BA40168B
3128,9,53A126B72
3129,8,20481792
3130,7,5948616
3131,7,3604573
3132,11,09732B5A14A
3133,8,5872B03B
3134,9,0A8B49178
3135,2,44
3136,2,77
3137,2,55
3138,11,213096A5845
3139,5,27802
3140,5,B38A3
3141,7,7AB950A
3142,6,692B11
3143,9,897456BA8
3144,7,83A9766
3145,5,24084
3146,6,081BAB
3147,7,B601755
3148,4,0750
3149,8,5B98A175
3150,2,55
3151,8,912AB451
3152,9,A827B1097
3153,4,3566
3154,5,02133
3155,4,9A77
3156,8,317429B9
3157,8,6B5837AB
3158,7,BA1073B
3159,3,7BB
3160,9,3826A5B92
3161,9,1860A93B9
3162,8,12643086
3163,8,5219A066
3164,9,05782A3B5
3165,5,68300
3166,8,20AB4752
3167,5,23A7A
3168,5,9B133
3169,2,00
3170,6,1B9366
3171,8,20836744
3172,8,3B840920
3173,7,B8413A8
3174,9,302968A19
3175,4,6986
3176,10,7A91340B20
3177,7,8342162
3178,7,9237469
3179,9,612A345B2
3180,7,14B0370
3181,4,0960
3182,3,B5B
3183,5,54294
3184,4,3575
3185,7,48A1304
3186,4,BA5B
3187,10,B732A59417
3188,6,089130
3189,6,102858
3190,9,0B7834161
3191,3,303
3192,6,807A48
3193,9,37A218952
3194,7,8370190
3195,4,B20B
3196,4,4588
3197,5,A3603
3198,9,9702B1A37
3199,7,A971087
3200,6,05B125
3201,5,A2B4A
3202,5,58699
3203,9,A951380B1
3204,8,A8190638
3205,9,8B17653A1
3206,8,A3571827
3207,7,8597137
3208,6,2B4A0A
3209,7,90A4530
3210,5,2A040
3211,3,757
3212,3,266
3213,5,07480
3214,8,3A574625
3215,4,1233
3216,8,94765200
3217,8,027158A5
3218,8,94617851
3219,3,033
3220,9,145637A25
3221,4,B688
3222,3,ABB
3223,5,3A020
3224,7,6748106
3225,7,3841255
3226,9,694A2B030
3227,5,85B45
3228,6,910848
3229,5,35213
3230,6,B01A9B
3231,5,26B16
3232,5,04190
3233,6,5927B7
3234,7,53A6088
3235,8,90357A4A
3236,3,242
3237,8,1B239767
3238,7,B0A235B
3239,3,866
3240,4,A155
3241,6,650720
3242,6,2B1575
3243,8,27BA4066
3244,7,3A90788
3245,9,B90385744
3246,9,A1B042381
3247,6,B635A6
3248,3,211
3249,8,63B85216
3250,4,A989
3251,3,7BB
3252,9,73B6A0822
3253,6,781A66
3254,12,2678195A3B46
3255,8,8A603718
3256,4,0470
3257,8,8A0459B8
3258,8,25431A6A
3259,11,0689B3A2740
3260,9,3BA780218
3261,5,01591
3262,7,8A97424
3263,6,2813A3
3264,10,329401A8B8
3265,4,7585
3266,7,345B864
3267,5,30656
3268,9,8056B3199
3269,3,686
3270,9,4378592B7
3271,7,85B0161
3272,5,04B70
3273,7,468A20A
3274,7,30147A0
3275,8,298537A3
3276,7,81954AA
3277,5,32072
3278,5,78918
3279,6,105A21
3280,7,85A146A
3281,3,5AA
3282,3,655
3283,6,649756
3284,8,8BA74628
3285,6,842B7B
3286,8,0B837197
3287,5,29BAB
3288,6,3B1A7A
3289,9,73591A483
3290,9,193042788
3291,5,34727
3292,8,589143B9
3293,10,B814265A06
3294,6,A05145
3295,5,48068
3296,6,037299
3297,4,B363
3298,5,475A7
3299,8,B8219341
3300,2,44
3301,6,08A14A
3302,7,07529B0
3303,7,201B46B
3304,6,724A37
3305,8,B9487232
3306,5,12A8A
3307,8,801456BB
3308,7,954B611
3309,7,50291B9
3310,5,5BA1B
3311,4,6100
3312,9,3460197B0
3313,4,B95B
3314,11,7B382519044
3315,3,505
3316,2,22
3317,7,3A28603
3318,9,1783926AA
3319,7,0B58A98
3320,7,B749A8A
3321,5,37413
3322,12,62A138B40758
3323,7,784A137
3324,8,6A892546
3325,5,294B2
3326,6,632953
3327,5,5A8BA
3328,5,B6322
3329,10,286315A400
3330,8,B503A47A
3331,7,38BA42B
3332,7,41756AA
3333,10,81670A4B50
3334,6,0946B6
3335,3,677
3336,5,A017A
3337,6,238718
3338,7,6713501
3339,6,1460B0
3340,7,8937128
3341,8,097862B0
3342,8,49627589
3343,8,74AB8618
3344,8,10276535
3345,5,96151
3346,3,A99
3347,7,A270B60
3348,2,88
3349,10,2057B986A0
3350,8,A245309A
3351,9,214A9B75A
3352,9,450B369A3
3353,6,9125B9
3354,3,188
3355,5,10A33
3356,4,A29A
3357,8,A2B4507A
3358,4,0122
3359,7,5830728
3360,8,71690A41
3361,6,239044
3362,6,9236A6
3363,3,616
3364,10,9A162487B1
3365,5,42B12
3366,4,B656
3367,8,B4859722
3368,8,8A05B378
3369,6,5612B6
3370,4,A299
3371,7,35428BB
3372,4,8141
3373,6,684A28
3374,5,3B899
3375,3,565
3376,5,B1757
3377,6,8A921A
3378,5,7A1BB
3379,7,5164ABA
3380,9,164AB9076
3381,9,5B309467B
3382,5,230A0
3383,5,90740
3384,9,5601A4924
3385,6,5B3646
3386,7,3486955
3387,5,09B1B
3388,7,46B5A0A
3389,4,1727
3390,6,B23499
3391,4,A93A
3392,7,A276400
3393,6,831968
3394,6,A51636
3395,8,7AB31853
3396,7,7A91B81
3397,3,A9A
3398,5,4AB66
3399,10,32879B1061
3400,3,B0B
3401,6,A0764A
3402,8,51340873
3403,5,96AB6
3404,4,6422
3405,3,757
3406,9,BA7548033
3407,9,9B13A6829
3408,10,B51830A62B
3409,4,43BB
3410,3,A99
3411,4,3B9B
3412,4,7B0B
3413,3,373
3414,8,30249B73
3415,4,7487
3416,5,A7947
3417,7,2968736
3418,12,5382B1A79646
3419,7,0B2684B
3420,4,4234
3421,5,B0899
3422,7,91B4021
3423,3,199
3424,7,564A93A
3425,5,236AA
3426,3,212
3427,8,31760ABA
3428,6,AB810B
3429,5,B2393
3430,9,483079517
3431,6,B10841
3432,7,4398B58
3433,4,0B55
3434,7,0671B46
3435,3,599
3436,9,A478605B5
3437,4,0430
3438,8,124A8368
3439,7,5A4B011
3440,11,93804516A73
3441,8,610A8344
3442,7,064A9BA
3443,8,583704A8
3444,5,59845
3445,3,7AA
3446,4,7987
3447,8,29631A01
3448,8,14832B92
3449,6,AB548A
3450,7,A691B56
3451,5,A3080
3452,5,37BAA
3453,10,0375924BA2
3454,7,2763414
3455,9,94A2B0830
3456,5,51831
3457,6,3A5266
3458,8,196A23B9
3459,4,7060
3460,8,B6382102
3461,6,1094B4
3462,8,8A1B9348
3463,2,88
3464,9,98B1475A8
3465,10,310289A562
3466,5,4B877
3467,8,394BA054
3468,7,46978B7
3469,7,8143593
3470,9,062A38918
3471,6,4283A4
3472,7,0B54925
3473,5,B2696
3474,8,458BA398
3475,2,44
3476,3,366
3477,6,913701
3478,3,511
3479,8,7B039855
3480,8,1A842B99
3481,3,388
3482,10,1A46285070
3483,5,86136
3484,6,92B189
3485,3,800
3486,11,859A04B1671
3487,5,59A77
3488,6,496BA6
3489,5,50933
3490,5,40311
3491,5,084B8
3492,7,0379121
3493,8,8910B474
3494,7,907B439
3495,9,0A76932BB
3496,7,8563A06
3497,5,8B151
3498,4,6A46
3499,10,40623179A0
3500,7,9B4A854
3501,4,19BB
3502,10,31584026A8
3503,7,A290383
3504,6,526346
3505,9,5916B423B
3506,2,77
3507,6,320811
3508,9,41B2736A1
3509,4,10AA
3510,4,8058
3511,4,4524
3512,2,66
3513,7,7905360
3514,5,01855
3515,8,84750618
3516,9,1645A2B0A
3517,4,1841
3518,4,1BA1
3519,8,79B01280
3520,9,068A39219
3521,7,A426533
3522,5,4B124
3523,5,89438
3524,10,4861B750A6
3525,8,6B0834A6
3526,6,709489
3527,10,BA2854719B
3528,4,54A4
3529,7,2043974
3530,4,A20A
3531,7,7A34863
3532,8,49A1086A
3533,3,700
3534,9,70982B3A9
3535,5,B5313
3536,7,2B34A83
3537,2,22
3538,8,A3B4752A
3539,2,00
3540,5,80150
3541,11,685403927B4
3542,4,82A2
3543,7,9187ABA
3544,3,211
3545,6,5A476A
3546,2,88
3547,4,6711
3548,5,682AA
3549,9,7986A0344
3550,9,5A8603212
3551,3,755
3552,5,47354
3553,2,33
3554,6,0BA515
3555,10,03A28794B2
3556,6,80BA90
3557,10,123698B505
3558,6,750497
3559,4,B299
3560,5,1AB3B
3561,5,76422
3562,9,23179A642
3563,4,76AA
3564,9,2B53A1745
3565,9,8A1B96029
3566,3,595
3567,6,40B28B
3568,3,090
3569,9,370452162
3570,7,4867151
3571,6,638929
3572,9,64B9081AA
3573,9,7023A5919
3574,7,B694808
3575,7,674B854
3576,7,092B870
3577,4,3151
3578,6,A98033
3579,9,BA6271533
3580,5,8B244
3581,6,A3297A
3582,9,190546B26
3583,5,485A8
3584,3,755
3585,2,44
3586,4,6A00
3587,6,2A0B8A
3588,7,8A23B98
3589,4,4794
3590,4,6B00
3591,6,342182
3592,7,A859625
3593,5,5A979
3594,4,A626
3595,6,725388
3596,4,AB11
3597,5,90844
3598,9,B29136452
3599,5,236A3
3600,6,75B300
3601,6,1B5633
3602,4,B877
3603,7,21756B7
3604,9,293658403
3605,9,A9627B34B
3606,7,680B797
3607,10,BA1367520A
3608,5,63900
3609,7,5478B35
3610,6,427B62
3611,5,60876
3612,7,59A4B85
3613,6,973603
3614,6,520B7B
3615,4,7989
3616,5,14061
3617,6,3469AA
3618,10,4A681570B0
3619,4,8A66
3620,6,23A080
3621,6,596288
3622,10,A05B46273A
3623,11,317A68942B9
3624,9,6041B5939
3625,6,9B3569
3626,7,4896B09
3627,8,18A0395A
3628,3,199
3629,9,724653A97
3630,10,A5167B2846
3631,2,00
3632,4,1A88
3633,2,BB
3634,10,29875406B5
3635,7,B302190
3636,8,B10486A8
3637,4,1B00
3638,5,14877
3639,9,4531BA676
3640,4,8A9A
3641,5,652A2
3642,5,87494
3643,7,5BA8138
3644,2,33
3645,8,24A65974
3646,3,828
3647,3,131
3648,3,4B4
3649,8,25361900
3650,5,7A657
3651,12,1A90368B725B
3652,10,7A35918429
3653,9,B17630A44
3654,2,AA
3655,8,857A240A
3656,10,A72B483699
3657,3,288
3658,3,6A6
3659,4,2A92
3660,6,B24677
3661,4,8767
3662,3,959
3663,3,A2A
3664,3,292
3665,5,09319
3666,9,A041B2761
3667,8,B70A8257
3668,3,494
3669,4,5811
3670,6,821060
3671,5,25415
3672,6,246714
3673,5,38243
3674,8,7B913A89
3675,2,66
3676,2,22
3677,5,59079
3678,3,199
3679,5,321A3
3680,2,44
3681,10,01A34276B3
3682,7,2618B38
3683,4,30A3
3684,5,28758
3685,11,38B52A49616
3686,6,2B0933
3687,8,846051B1
3688,8,B71036AA
3689,6,6978A9
3690,4,9B44
3691,10,B018724352
3692,8,57318A95
3693,9,8679A024A
3694,8,A749B288
3695,9,A0357894A
3696,7,A7134BA
3697,11,B18426A3571
3698,8,A5041834
3699,6,43A5B5
3700,8,952710A5
3701,6,532093
3702,6,B68078
3703,7,4123851
3704,7,1B04250
3705,8,46598B05
3706,5,38A98
3707,6,326A5A
3708,4,2B9B
3709,8,218597A7
3710,5,480B8
3711,7,0245360
3712,9,617AB8535
3713,12,2148907B5362
3714,8,49A10369
3715,4,4A04
3716,7,5601745
3717,7,657B3AA
3718,6,34A18A
3719,8,8601B251
3720,5,1B68B
3721,10,318B260499
3722,9,206347A12
3723,2,88
3724,8,495A0277
3725,4,9B1B
3726,4,7838
3727,6,A69822
3728,6,714984
3729,4,6406
3730,4,8272
3731,6,026A32
3732,10,7BA6940311
3733,5,A4383
3734,6,B43023
3735,7,64A8536
3736,5,543A5
3737,4,1A91
3738,5,46804
3739,5,A8708
3740,9,B945A0385
3741,5,49311
3742,5,18478
3743,8,7548B968
3744,5,20462
3745,6,730644
3746,4,A7BB
3747,6,8729A8
3748,8,4A739063
3749,6,618531
3750,5,51385
3751,4,2B82
3752,5,15B41
3753,10,214369B8A8
3754,8,415A2972
3755,4,AB11
3756,7,9720567
3757,5,78B66
3758,5,72617
3759,5,59466
3760,10,8412360AB4
3761,4,8599
3762,4,2142
3763,7,07B4260
3764,10,539B80A629
3765,11,8BA16570494
3766,3,212
3767,8,B9A83711
3768,9,087BA1530
3769,5,09760
3770,8,34B26596
3771,5,7B5A7
3772,3,929
3773,8,7319A8B9
3774,4,3979
3775,8,3A94518A
3776,4,B722
3777,8,976413B4
3778,5,39723
3779,3,B5B
3780,7,91A54B5
3781,4,0B6B
3782,3,455
3783,4,2575
3784,10,85B743A128
3785,10,6952A83479
3786,6,973843
3787,7,6875AB7
3788,8,21A06571
3789,8,56092412
3790,7,60491B1
3791,4,6976
3792,6,801720
3793,4,8BAB
3794,4,0280
3795,9,91B76A351
3796,6,25B385
3797,3,505
3798,5,72B88
3799,6,437A03
3800,8,A1276399
3801,9,A4876B218
3802,4,B877
3803,6,250610
3804,7,86B9424
3805,8,90B834A4
3806,3,B44
3807,6,A05272
3808,5,51A65
3809,6,0B8A7A
3810,3,800
3811,9,7963AB206
3812,9,24B038570
3813,3,080
3814,5,83171
3815,3,A3A
3816,9,6B2418977
3817,6,49A500
3818,9,B1956724B
3819,9,A914B7833
3820,5,2A97A
3821,4,AB33
3822,4,5235
3823,8,627345B2
3824,7,6752A0A
3825,4,B323
3826,7,B9A0877
3827,5,B2044
3828,2,88
3829,5,18A22
3830,10,1627043854
3831,6,910269
3832,6,3495A9
3833,7,23416AA
3834,6,145961
3835,8,73B40597
3836,9,48B690214
3837,4,A232
3838,2,44
3839,8,1A598366
3840,8,05476B30
3841,7,5A01B88
3842,10,075B943689
3843,4,3088
3844,10,43A6507296
3845,2,11
3846,7,1865733
3847,8,3A9B8525
3848,6,2A4755
3849,11,90623AB5872
3850,2,00
3851,5,71027
3852,5,A0533
3853,4,30A0
3854,5,978A7
3855,10,1385B09671
3856,6,802A38
3857,7,B90276B
3858,4,5933
3859,4,4575
3860,6,365986
3861,8,29534A79
3862,4,AB5B
3863,8,09BA6276
3864,9,3AB492064
3865,5,956A5
3866,3,7BB
3867,11,78A41392B69
3868,10,0B56931A29
3869,11,24701A836BA
3870,9,69018A456
3871,5,80933
3872,3,535
3873,5,B1400
3874,7,45083AA
3875,7,12B9872
3876,3,141
3877,2,33
3878,4,1981
3879,7,B721592
3880,8,B4159A8B
3881,8,752816A7
3882,5,01A90
3883,10,B431960581
3884,5,0BA22
3885,9,6A2903B82
3886,9,45A8B6106
3887,3,BAA
3888,6,725095
3889,8,A4397585
3890,6,681020
3891,3,656
3892,2,AA
3893,9,89A2014BA
3894,7,A831060
3895,4,74B4
3896,4,7909
3897,2,99
3898,2,77
3899,7,8672B02
3900,5,A189A
3901,6,B62055
3902,7,BA85348
3903,11,B159740263B
3904,6,1A6595
3905,6,605B36
3906,3,616
3907,7,17A5633
3908,12,978536420AB2
3909,7,8A7245A
3910,3,0A0
3911,6,13A04A
3912,5,78A66
3913,5,60B30
3914,7,31B5963
3915,6,319646
3916,6,358B05
3917,5,18578
3918,4,B18B
3919,6,B893AA
3920,6,38B400
3921,5,9B282
3922,4,A34A
3923,8,3B684576
3924,9,4817A6B38
3925,7,8096474
3926,11,3A45B627195
3927,3,099
3928,12,9B06451A2780
3929,6,14A288
3930,5,80494
3931,3,8A8
3932,5,A352A
3933,5,05B15
3934,4,1499
3935,8,8512A363
3936,7,24591B1
3937,10,291B8756AA
3938,3,155
3939,5,37822
3940,4,14AA
3941,9,059BA4865
3942,8,2AB7405A
3943,3,929
3944,8,5A9B4788
3945,3,454
3946,7,16A0488
3947,9,A20378652
3948,7,1708230
3949,2,44
3950,8,4195B071
3951,5,68399
3952,11,871B5362040
3953,6,049169
3954,8,341295A9
3955,5,17037
3956,6,B9A03B
3957,4,9359
3958,7,69B81A1
3959,9,A14098721
3960,4,3A2A
3961,8,01789533
3962,5,25343
3963,4,0311
3964,7,9516404
3965,7,6502170
3966,9,5AB120877
3967,10,60A3841973
3968,8,342A5613
3969,4,0515
3970,5,A4B6B
3971,3,288
3972,7,714B3A3
3973,6,473151
3974,5,B8199
3975,4,7633
3976,6,819565
3977,8,9A356212
3978,8,B984176B
3979,5,23963
3980,3,454
3981,4,17BB
3982,7,8510466
3983,6,285A02
3984,8,6870A454
3985,5,65476
3986,6,1BA25A
3987,9,2B136A79B
3988,5,19061
3989,2,66
3990,7,56B97A7
3991,3,722
3992,6,384014
3993,8,7A91235A
3994,3,588
3995,3,121
3996,7,0A98B6B
3997,4,5911
3998,6,0B8798
3999,8,14B08624
4000,6,164585
4001,4,B161
4002,4,1099
4003,10,5176B8A238
4004,10,6875324197
4005,10,24A9635712
4006,9,A3857169A
4007,7,2864717
4008,3,898
4009,9,7A5842902
4010,7,8639155
4011,5,A9739
4012,6,931B49
4013,7,3847595
4014,9,80167B2A6
4015,5,26010
4016,6,9A5818
4017,7,0B45274
4018,9,B75A09827
4019,4,5985
4020,7,7890528
4021,4,7A5A
4022,8,0A49B754
4023,8,0B365423
4024,5,71031
4025,6,147A2A
4026,3,191
4027,4,39A3
4028,5,67A16
4029,7,9B6574B
4030,5,85B35
4031,6,984606
4032,7,2789BA2
4033,6,13B691
4034,7,A3716B6
4035,9,7A8013266
4036,7,4069324
4037,5,B124B
4038,7,7023463
4039,9,A68207346
4040,8,59B2A815
4041,5,49724
4042,8,A4906588
4043,8,30459686
4044,8,3896A2B2
4045,8,8B460A5B
4046,8,B3127A42
4047,8,1832B508
4048,7,0956B26
4049,6,9B7527
4050,7,207A682
4051,3,7AA
4052,7,14368AA
4053,7,13A8400
4054,6,A32144
4055,10,6A089275B9
4056,3,199
4057,6,3B0878
4058,7,7B48204
4059,8,BA637456
4060,6,693146
4061,8,78195325
4062,6,729A1A
4063,9,301BA9581
4064,5,567B6
4065,6,8132A3
4066,5,29169
4067,4,6988
4068,8,3A452713
4069,6,1B3783
4070,6,2AB474
4071,6,415695
4072,2,99
4073,6,A68438
4074,9,7201A8561
4075,5,74514
4076,3,411
4077,8,468975A8
4078,12,A792541386BB
4079,7,4308513
4080,6,621A96
4081,9,617B09A26
4082,6,715B85
4083,7,B951A88
4084,7,74680B4
4085,4,06B0
4086,7,AB02411
4087,6,7A92BB
4088,10,746A5B039A
4089,6,A96757
4090,12,15AB20496377
4091,4,0380
4092,9,132B74099
4093,8,078A1299
4094,8,41B0A761
4095,8,3B624852
4096,10,4B67152833
4097,11,24937601AB4
4098,7,8459725
4099,8,A803174A
4100,7,592B636
4101,6,7AB252
4102,11,89B735A1208
4103,2,00
4104,5,987B7
4105,6,61B050
4106,10,98105347BB
4107,9,B049A5830
4108,4,2080
4109,10,A95714B201
4110,8,B0241656
4111,5,905B0
4112,4,6A0A
4113,5,41ABA
4114,5,85494
4115,2,77
4116,6,620546
4117,7,1A82358
4118,9,183746A93
4119,3,B2B
4120,5,596A5
4121,7,9482BA4
4122,3,044
4123,5,574BB
4124,6,281300
4125,8,A671B929
4126,6,801AB8
4127,7,823B1A1
4128,7,63B5286
4129,6,A8975A
4130,9,A19B60544
4131,10,14A2507686
4132,6,9BA24B
4133,12,46219A57B833
4134,5,385A3
4135,5,89319
4136,5,94066
4137,6,761404
4138,8,B79438A7
4139,8,143089A9
4140,7,B6587A5
4141,8,B864079B
4142,5,6B488
4143,5,072A0
4144,5,02B40
4145,10,08B7956A10
4146,6,B95A75
4147,6,3970BB
4148,5,12A32
4149,6,7160A1
4150,9,204B68134
4151,8,2B160940
4152,9,276513944
4153,11,9576A1B3246
4154,6,9184A8
4155,8,390B7A20
4156,5,B9177
4157,6,B83A6B
4158,6,745900
4159,8,870524A8
4160,6,267032
4161,3,121
4162,6,B43988
4163,8,8B3A6126
4164,8,69248A78
4165,5,2B090
4166,8,27109341
4167,12,1693278B40A9
4168,4,9141
4169,5,02959
4170,3,922
4171,3,588
4172,7,26A7397
4173,7,6150796
4174,11,5942A6B7089
4175,8,B320A595
4176,7,5B27137
4177,5,51835
4178,4,2B77
4179,10,40BA82653B
4180,4,78A7
4181,5,61956
4182,3,300
4183,5,678B7
4184,6,12AB33
4185,10,A169805738
4186,7,B0684A6
4187,5,24A7A
4188,9,B607A9136
4189,2,99
4190,5,53B11
4191,7,B064151
4192,5,56411
4193,6,35A797
4194,7,8256396
4195,3,A1A
4196,5,72838
4197,5,3B073
4198,3,010
4199,8,5A698B46
4200,3,717
4201,6,723A12
4202,8,A9760486
4203,4,3A1A
4204,6,097589
4205,7,39A1202
4206,10,8640125A38
4207,6,329B42
4208,7,8065BA5
4209,5,0A166
4210,5,A2077
4211,8,43065983
4212,2,66
4213,4,2A55
4214,4,9A89
4215,4,1499
4216,4,AB77
4217,6,42A062
4218,7,823A4B8
4219,7,0A59411
4220,4,A699
4221,5,2B171
4222,2,55
4223,8,A6381B46
4224,4,9A55
4225,8,70648A54
4226,8,497A60B0
4227,6,9A6B3B
4228,3,900
4229,5,457BB
4230,8,8174B96B
4231,7,8A04733
4232,4,1595
4233,9,54723A066
4234,2,99
4235,3,0AA
4236,7,5109A49
4237,7,02A4B33
4238,4,6818
4239,9,607A91B80
4240,5,93569
4241,5,B708B
4242,5,13477
4243,5,05210
4244,6,257B65
4245,2,22
4246,3,677
4247,6,0491B4
4248,10,50A729B469
4249,6,25A700
4250,3,B3B
4251,4,0B6B
4252,10,B9018A7568
4253,6,0BA68B
4254,7,0BA8959
4255,7,47239B2
4256,5,B4611
4257,10,295607BA46
4258,4,7867
4259,8,A3569077
4260,5,23080
4261,4,5805
4262,6,398ABA
4263,8,8250B492
4264,4,B39B
4265,4,7457
4266,7,A47658A
4267,7,850B96B
4268,4,0BAA
4269,2,88
4270,5,41AB4
4271,6,A13600
4272,9,07A21B949
4273,4,82B2
4274,8,9B01A640
4275,8,248B315B
4276,6,A821B8
4277,8,A5279B1B
4278,3,ABB
4279,9,097A3B16A
4280,11,6245B817A9B
4281,9,6925A8149
4282,7,10B849B
4283,7,3B12A53
4284,7,B791281
4285,7,1725931
4286,9,5861029B5
4287,3,B66
4288,7,5376493
4289,9,062B39511
4290,2,99
4291,3,466
4292,7,9B301A3
4293,3,080
4294,3,727
4295,9,874293102
4296,6,175201
4297,4,AB6A
4298,3,7BB
4299,7,4958101
4300,2,22
4301,9,867A15B96
4302,5,0A622
4303,5,19379
4304,6,243A55
4305,4,9149
4306,7,710A4B1
4307,4,7161
4308,12,48925170AB68
4309,4,3988
4310,6,319272
4311,3,588
4312,7,64B853B
4313,8,48A36198
4314,6,051921
4315,9,7A3298169
4316,7,1987A57
4317,7,42B091B
4318,2,66
4319,12,7954B83A0129
4320,6,216082
4321,8,0B684534
4322,5,B9878
4323,5,02572
4324,9,915874200
4325,10,6A32170456
4326,5,498A4
4327,6,A580BB
4328,4,2677
4329,6,478518
4330,5,3B023
4331,7,189A60A
4332,5,846B6
4333,12,B9816532A076
4334,5,31244
4335,12,2457680319B4
4336,6,125792
4337,6,36B926
4338,6,5924B2
4339,4,35AA
4340,8,4BA83922
4341,4,0655
4342,5,347B3
4343,11,47015B9623B
4344,3,0AA
4345,6,4526A5
4346,8,95014B3B
4347,9,A5194B633
4348,8,61029B44
4349,9,985371600
4350,6,3A697A
4351,5,864A6
4352,2,88
4353,5,9AB79
4354,5,846B8
4355,11,2530B469188
4356,6,604575
4357,6,8A5265
4358,9,0956BA175
4359,7,6B278A2
4360,5,8A70A
4361,4,9388
4362,4,82A2
4363,6,A47599
4364,7,564A91A
4365,5,1B788
4366,6,9612A2
4367,6,526346
4368,5,167A6
4369,9,817A62497
4370,2,88
4371,5,927B9
4372,7,9754325
4373,4,A959
4374,5,20636
4375,5,2B97B
4376,2,22
4377,6,2A159A
4378,5,82402
4379,7,B73529B
4380,5,082A2
4381,11,549031A8678
4382,4,1581
4383,7,6B91436
4384,5,12797
4385,4,0277
4386,8,5B397249
4387,9,7A5B12061
4388,11,60234A7B989
4389,2,22
4390,6,9B1060
4391,5,98722
4392,4,6575
4393,2,55
4394,7,36A2956
4395,6,1082B8
4396,4,4514
4397,4,98B9
4398,6,A13755
4399,4,7987
4400,5,51831
4401,8,7942B689
4402,2,99
4403,6,063878
4404,8,04B18599
4405,4,4877
4406,9,B05972812
4407,6,A79166
4408,9,8A376492A
4409,10,4710863958
4410,11,290647B83A7
4411,8,B3714294
4412,5,0A744
4413,5,78B67
4414,3,B5B
4415,5,35265
4416,6,A39673
4417,4,7657
4418,9,573A6B286
4419,3,A44
4420,5,4A30A
4421,9,7046B32A2
4422,4,B0A0
4423,9,2318659A8
4424,4,9B09
4425,10,4B68059373
4426,8,697B3A2B
4427,5,439B4
4428,2,44
4429,4,0646
4430,7,1697B59
4431,3,252
4432,8,2B014533
4433,7,5860948
4434,6,AB3454
4435,6,9365B9
4436,4,3848
4437,5,17B27
4438,6,96B2AA
4439,3,344
4440,5,32483
4441,12,148B326A9052
4442,8,24189734
4443,6,185262
4444,6,274A0A
4445,5,79A39
4446,5,A5125
4447,7,795AB00
4448,8,B813A525
4449,5,B541B
4450,8,180A2755
4451,3,733
4452,10,038B5A961B
4453,7,4B96814
4454,6,803690
4455,5,29A69
4456,4,3797
4457,7,B762155
4458,9,B0352A810
4459,7,7359217
4460,2,55
4461,7,8923151
4462,4,A5BB
4463,7,0B8A15B
4464,3,1A1
4465,3,7B7
4466,6,A27B88
4467,5,B1979
4468,7,A803760
4469,6,920535
4470,6,056373
4471,6,A25377
4472,9,67843BA2A
4473,4,90AA
4474,4,BA4B
4475,3,711
4476,7,1A5427A
4477,5,10A8A
4478,6,27A657
4479,4,B100
4480,3,B4B
4481,4,2833
4482,8,B04875A8
4483,6,08B270
4484,8,A408571A
4485,7,9A4683A
4486,8,13860577
4487,6,20A35A
4488,6,654233
4489,8,81702A3A
4490,8,0819B6A9
4491,4,8090
4492,7,8247B08
4493,8,A6245030
4494,6,BA129A
4495,6,493024
4496,6,763016
4497,6,4B7121
4498,9,9042A6572
4499,6,9A8266
4500,2,22
4501,8,40B62710
4502,7,63014B3
4503,5,86A9A
4504,3,2BB
4505,9,A60324B74
4506,6,0A6355
4507,5,7BA07
4508,10,28379B5644
4509,5,265A2
4510,9,A75641094
4511,6,172902
4512,6,931A77
4513,8,367B8098
4514,3,266
4515,7,250B395
4516,9,4026B3874
4517,10,6B82170936
4518,6,7B4A27
4519,8,A298153A
4520,6,083593
4521,8,67859233
4522,3,A22
4523,7,A2B4362
4524,4,B787
4525,7,1B5732B
4526,6,8B6358
4527,8,38957A63
4528,8,A5278B15
4529,9,537B26043
4530,7,28B9A44
4531,10,B59A201870
4532,5,31B83
4533,8,13564A94
4534,5,3B454
4535,3,969
4536,4,06B0
4537,8,9041B363
4538,7,B279569
4539,10,02463AB984
4540,7,B795232
4541,7,A362B0A
4542,7,B95643B
4543,6,057B2B
4544,8,B2378968
4545,6,A18622
4546,10,4190A7B860
4547,8,90A68458
4548,5,AB35A
4549,4,9377
4550,6,603270
4551,6,2A3582
4552,7,31A0520
4553,4,8757
4554,3,355
4555,9,9041AB78A
4556,10,673012A951
4557,5,0B41B
4558,4,6346
4559,8,78B4A954
4560,12,271A83B5046A
4561,2,66
4562,6,851A05
4563,7,721BA57
4564,12,1B4509378A24
4565,7,1397401
4566,6,280611
4567,6,619789
4568,6,789149
4569,8,BA34587A
4570,3,311
4571,7,5094165
4572,5,8B538
4573,7,0819729
4574,3,050
4575,5,8B323
4576,9,3810AB272
4577,11,69A74302516
4578,5,14901
